SUN - Stellenbosch University;Latitude: -33.92810059;Longitude: 18.86540031;Elevation: 119 m;;;;;;;;;;;;;;;
TmStamp;RecNum;BattV_Min;TrackerWM_Avg;Tracker2WM_Avg;ShadowWM_Avg;SunWM_Avg;ShadowbandWM_Avg;DNICalc_Avg;AirTC_Avg;RH;WS_ms_S_WVT;WindDir_D1_WVT;WindDir_SD1_WVT;BP_mB_Avg;UVA_Avg;UVB_Avg;Batt24V_Min;
;;Volts;kW/m^2;;kW/m^2;W/m^2;W/m^2;;Deg C;%;meters/second;Deg;Deg;;W/m;W/m;;
TmStamp;RecNum;Min;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Smp;WVc;WVc;WVc;Avg;Avg;Avg;;
01/01/2023 00:00:00;2527;13.66;0;0;0;0;0;0;23.15;62.09;1.164;182;38.66;999.03723;0.0010540753;0.006824831;26.27;
01/01/2023 01:00:00;2528;13.67;0;0;0;0;0;0;21.52;67.01;1.631;170.6;35.59;998.58435;0.00323097;0.006917045;26.26;
01/01/2023 02:00:00;2529;13.64;0;0;0;0;0;0;20.91;69.96;1.445;158.4;34.9;998.1258;0.007080636;0.006853746;26.26;
01/01/2023 03:00:00;2530;13.54;0;0;0;0;0;0;19.43;74.56;1.417;155.7;30.49;997.5622;0.01369725;0.00734412;26.26;
01/01/2023 04:00:00;2531;13.68;0.002791599;0;0;0;0;0;17.79;80.3;0.719;35.54;24.04;996.99097;0.020606201;0.007850488;26.26;
01/01/2023 05:00:00;2532;13.67;0;0;0;0;0;0;16.61;83.8;0.389;20.31;15.02;996.7601;0.026574729;0.009360519;26.26;
01/01/2023 06:00:00;2533;13.65;0;0;3.7795541;3.859705;3.5362926;0;15.97;83.9;0.12;22.43;8.21;996.59534;0.024135359;0.009309555;26.26;
01/01/2023 07:00:00;2534;13.66;388.28833;0;34.812996;110.89362;108.38194;385.8256;17.59;69.98;0.005;314.1;0.612;996.6127;0.02062873;0.0057871346;26.26;
01/01/2023 08:00:00;2535;13.67;751.3922;0;55.145615;335.58173;338.15872;773.4025;22.34;56.8;0.051;157.6;3.909;996.7182;0.042639412;0.004214036;26.26;
01/01/2023 09:00:00;2536;13.66;875.36346;0;66.01241;561.99316;567.376;903.5725;24.61;52.16;0.653;136.6;18.26;996.71545;0.06396695;0.004061625;26.27;
01/01/2023 10:00:00;2537;13.66;939.5164;0;72.7079;767.07996;771.6131;972.0001;27.01;43.46;1.104;142.3;21.16;996.4988;0.067237444;0.0046703042;26.26;
01/01/2023 11:00:00;2538;13.66;976.25446;0;76.56727;935.6448;937.98926;1014.8983;29.6;35.8;1.733;134.1;26;995.92;0.069569014;0.0064579262;26.27;
01/01/2023 12:00:00;2539;13.67;982.88336;0;79.20346;1043.0536;1045.7023;1029.5161;31.89;33.05;1.969;126.7;31.31;995.4872;0.06316098;0.0066429074;26.28;
01/01/2023 13:00:00;2540;13.66;981.0222;0;78.21067;1091.4136;1096.4232;1036.7627;33.6;31.3;1.894;115.9;31.56;995.1397;0.06956316;0.007475054;26.28;
01/01/2023 14:00:00;2541;13.65;989.747;0;79.81239;1084.5781;1088.6322;1039.1287;33.75;31.68;3.081;135.5;27.76;994.6943;0.041680694;0.009365048;26.28;
01/01/2023 15:00:00;2542;13.66;987.8113;0;79.80847;1011.13;1011.53253;1028.56;33.91;36.75;3.349;110.6;29.17;994.08405;0.01886961;0.00932184;26.28;
01/01/2023 16:00:00;2543;13.68;950.7492;0;82.504684;869.0539;868.59326;986.20325;33.59;37.54;3.234;118.4;30.47;993.58075;0.017500672;0.009398376;26.28;
01/01/2023 17:00:00;2544;13.66;894.2702;0;80.34111;682.61707;684.546;925.94464;33.11;37.76;3.305;116.8;30.64;992.8699;0.020179871;0.009509269;26.29;
01/01/2023 18:00:00;2545;13.47;801.0346;0;72.62204;467.051;469.2441;831.4097;33.84;40.77;3.5;231;49.24;992.10565;0.011730087;0.009551049;26.29;
01/01/2023 19:00:00;2546;13.65;645.55084;0;56.1675;244.35623;245.68163;662.6458;31.48;42.82;5.091;240;29.37;992.15125;0.00416192;0.009934493;26.29;
01/01/2023 20:00:00;2547;13.67;293.0071;0;23.80558;57.428455;60.76202;214.38022;29.31;46.12;5.332;247.7;27;992.48804;0.0025418052;0.011090291;26.28;
01/01/2023 21:00:00;2548;13.69;0.056255165;0;0.12621243;0.19289078;0.3197019;0;27.22;49.98;6.14;253.3;23.37;992.84174;8.018308E-05;0.01081006;26.27;
01/01/2023 22:00:00;2549;13.66;0;0;0;0;0;0;26.69;48.04;4.632;249.3;26.27;993.42395;0.00024060278;0.012111848;26.27;
01/01/2023 23:00:00;2550;13.67;0.064650424;0;0;0;0;0;26.53;57.34;3.047;212.8;39.45;993.6053;0.0016613143;0.011463268;26.28;
02/01/2023 00:00:00;2551;13.66;0.013953335;0;0;0;0;0;25.04;60.12;1.212;179;38.47;993.3878;0.00027497616;0.012135335;26.27;
02/01/2023 01:00:00;2552;13.67;0.22444604;0;0;0;0;0;24.65;50.69;1.876;212.6;44.84;993.04285;0.0009738739;0.012049764;26.27;
02/01/2023 02:00:00;2553;13.66;0.23748098;0;0;0;0;0;24.93;67.53;2.031;228.4;44.15;992.65564;0;0.009956586;26.27;
02/01/2023 03:00:00;2554;13.64;0.0980408;0;0;0;0;0;21.67;69.65;0.521;174.2;24.71;992.36426;0;0.011170605;26.27;
02/01/2023 04:00:00;2555;13.64;0;0;0;0;0;0;20.95;75.66;1.224;150;16.86;991.898;0;0.009469729;26.26;
02/01/2023 05:00:00;2556;13.67;0;0;0;0;0;0;20.07;75.79;0.322;123.7;16.38;991.65857;0;0.009368528;26.26;
02/01/2023 06:00:00;2557;13.65;0;0;4.031979;3.9836638;3.7523158;0;19.3;80.3;0.625;61.64;16.12;991.8622;0;0.0093681365;26.26;
02/01/2023 07:00:00;2558;13.65;349.6661;0;37.360863;105.34963;102.99869;344.07904;20.09;71.07;0.245;40.69;7.121;992.01965;0;0.0093595395;26.26;
02/01/2023 08:00:00;2559;13.68;723.29364;0;60.42661;330.6356;332.57047;748.20013;23;60.81;0.479;20.63;15.81;992.26044;0;0.009270452;26.25;
02/01/2023 09:00:00;2560;13.67;853.4531;0;71.352806;554.15784;557.8078;882.9632;26.92;51.55;0.651;34.29;18.94;992.5037;0;0.009335705;26.27;
02/01/2023 10:00:00;2561;13.65;915.6709;0;80.89455;756.59894;759.8276;948.34155;29.38;44.23;1.197;49.86;26.17;992.65155;0;0.009365402;26.27;
02/01/2023 11:00:00;2562;13.67;943.26227;0;87.778;916.05176;918.8825;979.92957;31;41.22;1.338;120.2;31.43;992.75;0;0.009367527;26.28;
02/01/2023 12:00:00;2563;13.67;943.224;0;98.63907;1022.7671;1025.4386;988.0867;32.52;40.49;1.611;137.1;32.72;992.78;0;0.009368003;26.28;
02/01/2023 13:00:00;2564;13.56;931.2262;0;108.512535;1071.9877;1076.528;986.3106;32.76;41.01;2.575;121.8;31.69;992.57874;0;0.009423435;26.27;
02/01/2023 14:00:00;2565;13.65;936.5859;0;108.517715;1059.7222;1063.2513;983.7764;33.54;39.33;2.19;127.9;33.94;992.1582;0;0.00936861;26.28;
02/01/2023 15:00:00;2566;13.69;926.7635;0;112.68159;986.933;987.75446;965.0639;33.43;41.8;3.225;121.8;30.78;991.6583;0;0.009409699;26.28;
02/01/2023 16:00:00;2567;13.68;901.9694;0;107.39668;854.04755;853.1119;935.63324;33.04;42.74;3.029;117.1;28.83;991.3832;0;0.00937768;26.28;
02/01/2023 17:00:00;2568;13.65;881.1785;0;89.11715;683.1781;684.8537;912.5721;32.68;42.54;2.778;123.5;30.08;990.94995;0;0.009376118;26.29;
02/01/2023 18:00:00;2569;13.67;793.4082;0;77.29967;468.18362;471.25082;822.058;31.82;45.52;2.28;121;29.23;990.49243;0;0.009586193;26.29;
02/01/2023 19:00:00;2570;13.65;622.5836;0;58.807217;239.39247;241.57944;631.9585;31.1;48.9;1.447;126;28.68;990.5041;0;0.009500288;26.29;
02/01/2023 20:00:00;2571;13.65;238.32597;0;24.38451;51.654457;54.950382;178.1282;29.3;56.89;0.955;141.2;18.77;990.8269;0;0.00965101;26.29;
02/01/2023 21:00:00;2572;13.69;0.27897015;0;0.007721641;0.00420144;0.058256697;0;25.58;68.36;1.194;136.8;21.83;991.20935;0;0.0114836795;26.28;
02/01/2023 22:00:00;2573;13.65;0;0;0;0;0;0;23.13;71.6;0.082;84.7;9.59;991.7705;0;0.011019775;26.25;
02/01/2023 23:00:00;2574;13.66;0;0;0;0;0;0;22.2;76.11;0.367;34.27;9.63;992.2253;0;0.010595442;26.27;
03/01/2023 00:00:00;2575;13.66;0;0;0;0;0;0;21.07;78.07;0.369;25.3;11.9;992.3079;0;0.009563895;26.27;
03/01/2023 01:00:00;2576;13.68;0;0;0;0;0;0;20.7;80.7;0.005;7.73;0.438;991.975;0;0.01111981;26.27;
03/01/2023 02:00:00;2577;13.63;0;0;0;0;0;0;20.18;81.4;0.233;41.23;8.85;991.88165;0;0.011258131;26.26;
03/01/2023 03:00:00;2578;13.58;0;0;0;0;0;0;19.51;79.41;1.74;26.08;21.58;991.79987;0;0.0104918955;26.26;
03/01/2023 04:00:00;2579;13.64;0;0;0;0;0;0;18.75;82.1;2.49;14.89;22.31;991.78217;0;0.009601798;26.26;
03/01/2023 05:00:00;2580;13.67;0;0;0;0;0;0;17.25;89.1;3.32;26.86;26.84;991.8894;0;0.009812792;26.26;
03/01/2023 06:00:00;2581;13.65;0;0;4.601931;4.539739;4.1904097;0;16.42;91.2;3.221;20.95;23.9;992.2741;0;0.0094926655;26.26;
03/01/2023 07:00:00;2582;13.65;253.56396;0;51.225773;99.64881;97.09896;242.52638;18.71;73.43;1.929;343.3;40.44;992.58075;0;0.009432006;26.26;
03/01/2023 08:00:00;2583;13.65;676.43445;0;74.29033;325.55063;328.2836;693.2916;23.19;61.64;1.846;321.2;30.2;992.55566;0;0.0093677435;26.26;
03/01/2023 09:00:00;2584;13.64;859.3915;0;78.37413;565.51025;569.7923;893.55914;24.74;63.65;2.568;29.91;31.36;992.5633;0;0.009367745;26.27;
03/01/2023 10:00:00;2585;13.55;920.4413;0;91.92398;775.2029;777.64526;960.8971;24.26;61.99;4.303;39.51;25.39;992.6311;0;0.009372821;26.27;
03/01/2023 11:00:00;2586;13.68;968.00116;0;90.652954;946.8668;947.3537;1014.05475;24.61;59.61;4.461;35.53;26.91;992.97754;0;0.009367744;24.38;
03/01/2023 12:00:00;2587;13.67;999.758;0;85.9402;1067.1658;1069.4553;1050.0067;25.9;51.93;4.386;16.05;31.2;992.8987;5.7286736E-05;0.009387672;24.31;
03/01/2023 13:00:00;2588;13.64;997.93134;0;89.61184;1118.0488;1120.6045;1053.4387;27.9;39.64;4.435;15.61;32.99;992.5744;1.1456948E-05;0.009384161;24.33;
03/01/2023 14:00:00;2589;13.66;991.4487;0;96.7774;1102.7865;1102.1223;1040.6649;29.1;36.63;4.062;35.45;31.74;992.21674;0.0023084886;0.011400631;26.28;
03/01/2023 15:00:00;2590;13.66;967.0109;0;105.84937;1020.101;1016.9173;1009.0971;29.13;46.75;4.183;38.88;34.73;992.006;9.737074E-05;0.012147529;26.28;
03/01/2023 16:00:00;2591;13.69;914.47736;0;117.68006;877.9809;874.70667;951.75836;26.89;50.79;3.386;55.17;31.03;992.16;1.1454252E-05;0.011431868;26.28;
03/01/2023 17:00:00;2592;13.65;862.3558;0;110.10258;693.33203;692.91516;895.164;26.13;53.18;2.99;48.4;32.89;992.313;0;0.0110985385;26.28;
03/01/2023 18:00:00;2593;13.66;640.5486;0;142.33502;465.13608;465.15717;668.7705;24.65;68.43;2.478;43.82;34.5;992.6238;5.724797E-06;0.010714266;26.28;
03/01/2023 19:00:00;2594;13.68;342.71478;0;126.945564;217.881;216.27457;337.84308;22.57;74.41;2.289;19.01;32.17;993.4077;1.1449573E-05;0.010592823;24.57;
03/01/2023 20:00:00;2595;13.66;84.17274;0;41.58919;51.444675;51.556557;69.82317;20.58;81.8;2.012;34.61;29.22;994.2993;1.1455075E-05;0.010586536;24.38;
03/01/2023 21:00:00;2596;13.63;0.17035268;0;0.00052918796;0.05260051;0.020261167;0;19.26;85.5;1.878;114.3;47.62;995.58167;5.7286416E-06;0.011212024;24.37;
03/01/2023 22:00:00;2597;13.64;0;0;0;0;0;0;19.49;81.2;0.475;140;20.98;996.1924;5.72867E-06;0.011381604;26.27;
03/01/2023 23:00:00;2598;13.64;0.00011631662;0;0;0;0;0;19.31;86.4;1.021;105.2;24.56;996.8993;5.72867E-06;0.0113202585;26.27;
04/01/2023 00:00:00;2599;13.66;0;0;0;0;0;0;19.05;88.1;0.539;122.8;26.19;997.1814;5.72867E-06;0.01091819;26.26;
04/01/2023 01:00:00;2600;13.64;0;0;0;0;0;0;19.16;93.5;0.513;80.5;18.21;997.25305;0;0.010498147;26.26;
04/01/2023 02:00:00;2601;13.66;0;0;0.041186433;0.107700534;0.0018542407;0;18.33;95.5;1.77;107.7;30.13;997.17474;0.008845067;0.011258522;26.26;
04/01/2023 03:00:00;2602;13.65;0;0;0.096243694;0.17940213;0.00063939433;0;17.95;95.7;1.953;138.2;22.93;997.1339;0.020623958;0.012181102;26.26;
04/01/2023 04:00:00;2603;13.67;0;0;0;0.09970655;0;0;17.75;94.3;2.236;138.7;24.37;997.0768;0.020630408;0.010901453;26.26;
04/01/2023 05:00:00;2604;13.64;0;0;0.00063538534;0.12485229;0;0;17.76;90.8;1.509;136.7;23.5;997.08765;0.019834524;0.009632541;26.26;
04/01/2023 06:00:00;2605;13.65;0;0;2.2528698;2.2660518;1.8888296;0;17.74;90.4;1.577;142.9;22.14;997.2028;0.014878722;0.009494253;26.26;
04/01/2023 07:00:00;2606;13.68;42.085125;0;38.640926;49.64208;44.916542;42.67414;17.44;94;1.827;142;22.07;997.7602;0.017726908;0.00936755;26.26;
04/01/2023 08:00:00;2607;13.67;391.23163;0;202.931;343.377;334.60663;404.56827;18.66;84;1.882;129.9;28.76;998.3123;0.0024233982;0.008941372;26.26;
04/01/2023 09:00:00;2608;13.64;4.408194;0;247.9156;247.9475;236.41739;0.3049216;17.66;94.2;3.162;132.6;29.33;998.8489;0.02081227;0.0096342275;26.26;
04/01/2023 10:00:00;2609;13.66;96.011665;0;428.92883;499.9564;484.92392;100.7011;17.99;78.08;3.521;139.1;26.7;999.1637;0.003500356;0.008403719;26.26;
04/01/2023 11:00:00;2610;13.66;74.92048;0;550.51733;609.82996;588.7039;78.75631;19.2;69.15;4.482;145.9;26.88;999.3346;0.0037007232;0.008075578;26.26;
04/01/2023 12:00:00;2611;13.67;71.88639;0;501.603;571.52527;557.3686;84.47674;19.56;67.29;4.558;145;27.8;999.61395;0.009022661;0.009379077;26.26;
04/01/2023 13:00:00;2612;13.66;539.5914;0;388.16263;956.2274;946.17065;566.3656;20.25;63.19;5.029;139.2;27.36;999.6815;0.004090273;0.009092666;26.26;
04/01/2023 14:00:00;2613;13.66;247.02176;0;538.25134;794.42755;782.79004;263.6804;20.81;58.91;4.924;140.1;27.73;999.6173;0.003139313;0.0093657905;26.27;
04/01/2023 15:00:00;2614;13.67;378.52267;0;438.06705;795.2472;790.70856;392.38232;21.04;55.51;4.611;138.1;29.82;999.54517;0.001054076;0.009367744;26.27;
04/01/2023 16:00:00;2615;13.67;169.24559;0;422.38498;559.6089;545.0496;155.71628;20.7;61.37;4.561;132.8;29.3;999.4087;0.004164746;0.009429481;26.27;
04/01/2023 17:00:00;2616;13.66;234.41467;0;387.37576;539.3164;524.4349;229.07068;20.29;63.24;4.936;139.2;28.97;999.1939;0.00093377376;0.009415805;26.27;
04/01/2023 18:00:00;2617;13.69;126.547516;0;250.71051;315.702;306.2387;131.58286;20.09;62.06;5.309;146;22.15;998.7289;0;0.009367354;26.27;
04/01/2023 19:00:00;2618;13.65;1.8797052;0;95.31273;93.6149;88.946686;-6.5065084;19.07;65.2;3.661;145.9;25.27;999.00806;0;0.009367744;24.45;
04/01/2023 20:00:00;2619;13.66;8.36149;0;22.657303;22.853262;21.949905;-1.4249347;17.89;65.99;2.979;150.9;29.04;999.7711;0.0010714269;0.009587695;24.28;
04/01/2023 21:00:00;2620;13.64;0;0;0.05687292;0.083826445;0.067538984;0;17.6;65.29;1.918;161.1;32.4;1000.44403;0;0.00941504;24.28;
04/01/2023 22:00:00;2621;13.66;0;0;0;0;0;0;17.26;68.06;1.603;141.1;30.88;1001.18396;0;0.0093673095;24.62;
04/01/2023 23:00:00;2622;13.64;0;0;0;0;0;0;17.28;67.63;1.734;161.3;39.64;1001.596;0.0028661785;0.009784826;24.37;
05/01/2023 00:00:00;2623;13.64;0;0;0;0;0;0;17.02;67.24;1.312;144.6;41.08;1001.6808;0.0030429722;0.010250221;24.33;
05/01/2023 01:00:00;2624;13.63;0.0010471991;0;0;0;0;0;16.34;66.1;2.126;143.6;23.35;1001.7591;0;0.009407434;24.32;
05/01/2023 02:00:00;2625;13.5;0;0;0;0;0;0;15.95;73.33;1.79;150;32.42;1001.8905;0;0.009418934;24.31;
05/01/2023 03:00:00;2626;13.66;0;0;0;0;0;0;15.45;70.88;2.831;141.1;28.49;1002.0585;0;0.009368086;24.32;
05/01/2023 04:00:00;2627;13.64;0;0;0;0;0;0;15.16;72.92;4;140.7;28.02;1002.13245;5.731337E-06;0.009594553;26.26;
05/01/2023 05:00:00;2628;13.64;0;0;0;0;0;0;14.61;67.5;4.588;140.9;25.8;1002.2652;0;0.009369212;26.26;
05/01/2023 06:00:00;2629;13.67;0;0;3.0679147;3.0490074;2.8204818;0;14.75;70.07;3.333;142.6;27.98;1002.7711;0;0.009389894;26.26;
05/01/2023 07:00:00;2630;13.65;254.10217;0;51.972115;103.82349;103.132996;250.41685;15.25;63.85;1.964;126.9;29.1;1003.2273;0;0.009367259;26.26;
05/01/2023 08:00:00;2631;13.64;726.9702;0;110.280876;373.44128;374.7289;753.62695;17.07;60.22;2.413;213.3;41.1;1003.7123;0.0003610145;0.0094457455;26.25;
05/01/2023 09:00:00;2632;13.68;171.39713;0;245.98434;329.63492;323.04733;171.90327;16.96;58.64;3.604;233.4;33.11;1004.0156;0;0.009367441;26.26;
05/01/2023 10:00:00;2633;13.66;611.0031;0;189.53198;649.31085;643.3257;623.8831;17.69;55.1;3.99;221.4;34.69;1004.18915;0.0006416796;0.009459811;26.26;
05/01/2023 11:00:00;2634;13.66;962.77185;0;135.99158;978.29095;976.88544;1001.3816;18.81;47.46;4.493;226.5;35.12;1004.22314;0.0025859454;0.00965281;26.26;
05/01/2023 12:00:00;2635;13.67;847.2078;0;260.11737;1086.0624;1077.3966;871.5708;19.97;49.54;3.479;199.6;40.58;1004.4034;0.00755765;0.009470061;26.26;
05/01/2023 13:00:00;2636;13.65;387.65063;0;321.05106;717.34784;715.6406;393.63498;19.36;50.33;3.567;189.7;40.08;1004.5823;0.0125286095;0.009407599;26.26;
05/01/2023 14:00:00;2637;13.66;287.23267;0;393.2714;686.8872;680.5435;317.26285;19.69;51.85;2.936;201.1;46.52;1004.54047;0.0061411383;0.009382984;26.26;
05/01/2023 15:00:00;2638;13.64;544.3456;0;267.0484;781.2602;775.47174;537.8868;19.04;52.77;4.158;235.9;33.73;1004.4713;0.00075108215;0.009374002;26.26;
05/01/2023 16:00:00;2639;13.59;614.2128;0;214.43353;730.3315;724.092;649.12036;19.36;54.2;4.074;242.1;32.04;1004.07153;0;0.009368526;26.27;
05/01/2023 17:00:00;2640;13.67;452.00992;0;170.98239;474.7552;471.3629;492.60684;19.05;54.87;4.553;223.2;33.3;1003.5125;8.0201426E-05;0.009374388;24.57;
05/01/2023 18:00:00;2641;13.67;644.2665;0;125.151505;435.99875;433.0468;658.09546;18.99;59.2;4.872;221.8;35.06;1003.2828;0.0027268487;0.009629539;24.47;
05/01/2023 19:00:00;2642;13.65;611.4415;0;86.11396;268.40283;268.74313;642.42847;18.56;57.19;4.542;231;34.6;1003.46783;0.00048120858;0.009410726;24.43;
05/01/2023 20:00:00;2643;13.67;274.21997;0;35.77589;68.46262;70.64843;207.8616;18.03;60.93;4.58;233.3;36.33;1004.1289;0.0020966947;0.009644386;26.27;
05/01/2023 21:00:00;2644;13.66;0;0;0.19924568;0.25015536;0.24576096;0;17.83;61.05;4.802;228.3;34.32;1004.83246;0.0023659451;0.010684138;26.24;
05/01/2023 22:00:00;2645;13.67;0;0;0;0;0;0;17.71;63.93;3.861;220.9;38.46;1006.21387;5.1560604E-05;0.01033944;26.26;
05/01/2023 23:00:00;2646;13.67;0;0;0;0;0;0;17.15;63.42;3.988;235.6;32.15;1006.57166;0;0.009874258;26.26;
06/01/2023 00:00:00;2647;13.67;0;0;0;0;0;0;17.88;59.16;3.905;211.8;28.53;1007.0395;6.303719E-05;0.009997732;26.26;
06/01/2023 01:00:00;2648;13.64;0;0;0;0;0;0;17.9;57.63;3.968;221.6;31.57;1006.75214;0.0033351667;0.0107169375;24.67;
06/01/2023 02:00:00;2649;13.65;0;0;0;0;0;0;17.67;58.8;3.068;234;30.69;1006.60876;0.0018511048;0.010475353;24.59;
06/01/2023 03:00:00;2650;13.67;0;0;0;0;0;0;17.71;61.04;2.876;222.4;31.41;1006.3303;0.010970165;0.011073458;24.58;
06/01/2023 04:00:00;2651;13.64;0;0;0;0;0;0;17.55;64.52;2.875;234.3;29.67;1006.4213;0.009702232;0.01088463;26.26;
06/01/2023 05:00:00;2652;13.66;0;0;0;0;0;0;17.34;65.44;2.697;239.4;27.85;1006.2451;0.0061260965;0.010439417;26.26;
06/01/2023 06:00:00;2653;13.56;0;0;2.393248;2.399839;2.3334079;0;17.27;65.65;1.743;218.8;31.25;1006.52344;0.011957092;0.010147536;26.26;
06/01/2023 07:00:00;2654;13.64;2.501542;0;39.880375;39.502235;37.632763;-1.9845526;17.67;62.41;2.489;216.2;29.53;1006.8963;0.0074108937;0.0093824845;26.26;
06/01/2023 08:00:00;2655;13.65;241.0906;0;73.61183;153.65604;153.1549;231.71442;18.43;59.2;2.952;221.3;31.86;1007.1866;0.008222747;0.009423658;26.26;
06/01/2023 09:00:00;2656;13.67;847.22314;0;80.42744;554.4083;558.0632;878.8822;19.71;56.07;3.234;228.3;31.03;1007.3839;0.009676835;0.009605187;24.4;
06/01/2023 10:00:00;2657;13.69;582.5566;0;153.09944;572.8935;573.37085;603.09015;20.27;55.97;3.609;221.8;31.07;1007.3301;0.0175425;0.010210515;24.31;
06/01/2023 11:00:00;2658;13.67;936.987;0;107.325836;928.23224;927.5475;976.9371;21.26;50.07;3.827;216.6;30.65;1007.1576;0.013812153;0.00970179;24.31;
06/01/2023 12:00:00;2659;13.64;978.1759;0;100.74183;1058.0565;1059.7252;1027.8551;22.65;48.65;3.695;220.7;34.95;1007.0519;0.018417684;0.0101585975;26.26;
06/01/2023 13:00:00;2660;13.48;974.4217;0;93.26533;1103.922;1104.5449;1036.5023;23.64;45.29;3.545;213.2;30.97;1006.89343;0.017598486;0.010051926;26.27;
06/01/2023 14:00:00;2661;13.66;987.3297;0;79.60876;1089.4364;1088.902;1044.7806;24.56;42.65;3.337;215.6;34.01;1005.95605;0.016515765;0.010153126;26.27;
06/01/2023 15:00:00;2662;13.64;983.7953;0;76.92006;1013.55237;1011.81805;1032.9846;25.49;40.43;3.169;215.9;32.77;1005.0492;0.015685108;0.010412967;26.27;
06/01/2023 16:00:00;2663;13.65;960.0469;0;75.851105;879.1666;877.2063;1004.17633;26.22;40.5;3.225;226.4;34.46;1004.292;0.012522669;0.010527466;26.28;
06/01/2023 17:00:00;2664;13.65;914.4891;0;71.78613;695.8998;696.425;954.86456;26.16;41.44;3.859;218.7;32.8;1004.02313;0.010160789;0.010563441;24.56;
06/01/2023 18:00:00;2665;13.68;830.61664;0;65.29973;480.17926;482.35654;867.76953;25.74;43.4;3.953;209.1;33.5;1003.8079;0.0097482465;0.010513047;24.35;
06/01/2023 19:00:00;2666;13.67;671.437;0;51.835964;249.67401;253.18457;689.8102;24.92;44.58;3.167;196.3;39.36;1004.2088;0.011740226;0.010543159;24.34;
06/01/2023 20:00:00;2667;13.65;300.00217;0;22.946491;58.19166;61.20916;226.06833;23.34;52.14;4.845;228.3;32.61;1004.37695;0.0132356975;0.010435711;26.28;
06/01/2023 21:00:00;2668;13.66;0;0;0.24013226;0.29764062;0.3565618;0;21.44;56.74;5.539;239.8;28.65;1004.90906;0.01867537;0.010664604;26.27;
06/01/2023 22:00:00;2669;13.67;0;0;0;0;0;0;20.13;60.87;6.285;249.7;24.67;1005.67584;0.018653097;0.01047713;26.27;
06/01/2023 23:00:00;2670;13.66;0;0;0;0;0;0;19.68;60.1;6.088;245.3;27.73;1005.6866;0.017655084;0.010381205;26.26;
07/01/2023 00:00:00;2671;13.68;0;0;0;0;0;0;19.94;62.68;4.036;233.1;40.93;1005.44135;0.01838408;0.010437674;26.25;
07/01/2023 01:00:00;2672;13.64;0.0010468788;0;0;0;0;0;19.43;55.6;1.764;188.6;45.64;1004.9327;0.018962895;0.010492278;24.67;
07/01/2023 02:00:00;2673;13.65;0.268663;0;0;0;0;0;19.73;70.16;3.076;214;42.96;1004.2208;0.01830103;0.010525843;24.6;
07/01/2023 03:00:00;2674;13.57;0.114842616;0;0;0;0;0;16.54;73.36;1.173;147.7;41.47;1003.8328;0.018314824;0.010226012;24.56;
07/01/2023 04:00:00;2675;13.66;0;0;0;0;0;0;16.02;75.35;0.199;15.2;29.82;1003.08264;0.018677626;0.010223617;26.26;
07/01/2023 05:00:00;2676;13.48;0;0;0;0;0;0;15.67;76.71;0.57;112.8;40.47;1002.9193;0.018430939;0.010203123;26.26;
07/01/2023 06:00:00;2677;13.68;0;0;2.77912;2.7084785;2.2814856;0;15.97;72.34;0.765;152.9;28.43;1002.8654;0.018942602;0.0102403825;26.26;
07/01/2023 07:00:00;2678;13.66;371.8668;0;28.768978;99.970215;99.66544;373.23322;17.82;57.21;1.291;195;44.42;1003.05426;0.01832773;0.009697874;26.26;
07/01/2023 08:00:00;2679;13.67;787.7549;0;45.98786;331.60712;336.61746;819.6722;19.17;58.52;1.169;138.4;25.41;1003.18243;0.016788267;0.009552725;26.26;
07/01/2023 09:00:00;2680;13.68;900.1997;0;57.598827;562.47174;566.8791;941.56244;20.83;54.82;2.3;138.2;25.87;1003.25867;0.01568583;0.009584939;24.39;
07/01/2023 10:00:00;2681;13.67;955.8001;0;65.164894;768.4326;771.86206;999.2312;22.98;45.17;2.333;135.3;29.97;1003.30896;0.015341402;0.009744023;24.26;
07/01/2023 11:00:00;2682;13.63;989.35394;0;68.429184;938.22565;939.79486;1037.2888;25.02;39.33;1.957;131.5;26.8;1003.27313;0.016247734;0.010089627;24.24;
07/01/2023 12:00:00;2683;13.64;999.38727;0;68.73605;1050.6262;1052.037;1054.656;27.15;32.53;1.456;121.9;31.75;1003.06256;0.01801095;0.010612633;26.27;
07/01/2023 13:00:00;2684;13.67;996.25494;0;68.58542;1103.285;1106.5874;1061.86;28.69;37.01;1.896;101.8;35.1;1002.4454;0.016679589;0.010963228;26.27;
07/01/2023 14:00:00;2685;13.65;994.77075;0;72.58552;1090.6921;1093.2906;1053.6163;29.14;39.95;2.647;110.2;32.88;1001.6776;0.014756669;0.010991252;26.28;
07/01/2023 15:00:00;2686;13.67;986.39056;0;75.69436;1015.7647;1016.4361;1036.4618;28.29;43.4;3.595;117.4;31.58;1000.8216;0.011467277;0.010855661;26.26;
07/01/2023 16:00:00;2687;13.68;961.6456;0;75.39537;882.1017;881.3416;1008.0025;27.97;43;3.806;120;30.29;1000.1525;0.011386247;0.010766588;26.28;
07/01/2023 17:00:00;2688;13.65;912.24036;0;71.43748;696.0969;697.4062;955.27325;28.2;39.83;3.971;128.8;29.87;999.3499;0.009019974;0.010728697;24.59;
